6,1,15,12,38,50,1,3
18,10,6,2,36,50,1,3
15,12,6,1,38,50,1,3
7,9,7,1,34,50,1,3
18,12,3,1,38,50,1,3
6,1,9,12,36,50,1,3
6,1,8,11,35,50,1,3
18,12,5,3,37,50,1,3
5,1,16,12,38,50,1,3
7,1,17,9,36,50,1,3
17,12,4,1,38,50,1,3
7,1,7,13,40,50,1,3
7,1,6,14,41,50,1,3
7,1,7,9,34,50,1,3
7,1,6,8,34,50,1,3
6,1,7,10,34,50,1,3
18,18,7,1,41,50,1,3
17,9,7,1,36,50,1,3
7,11,5,1,35,50,1,3
8,12,6,2,36,50,1,3
10,12,7,1,37,50,1,3
18,14,7,1,41,50,1,3
4,1,18,11,37,50,1,3
18,10,5,1,36,50,1,3
7,10,6,1,34,50,1,3
15,11,7,1,38,50,1,3
17,11,5,1,37,50,1,3
7,13,7,1,40,50,1,3
5,3,18,12,37,50,1,3
7,1,5,15,42,50,1,3
18,8,7,1,36,50,1,3
5,2,18,11,36,50,1,3
6,8,7,1,34,50,1,3
5,2,17,12,37,50,1,3
5,2,7,12,35,50,1,3
7,1,18,18,41,50,1,3
5,1,18,10,36,50,1,3
18,9,6,1,35,50,1,3
17,12,5,2,37,50,1,3
7,1,10,12,37,50,1,3
7,12,4,1,36,50,1,3
8,12,5,1,36,50,1,3
16,11,6,1,37,50,1,3
7,1,9,11,36,50,1,3
4,2,18,12,37,50,1,3
9,11,7,1,36,50,1,3
6,14,7,1,41,50,1,3
16,12,5,1,38,50,1,3
6,2,18,10,36,50,1,3
5,1,8,12,36,50,1,3
7,12,5,2,35,50,1,3
5,15,7,1,42,50,1,3
18,12,4,2,37,50,1,3
6,2,17,11,37,50,1,3
16,12,6,2,38,50,1,3
6,2,16,12,38,50,1,3
17,11,4,4,35,46,1,3
7,1,15,6,33,45,1,3
8,13,3,1,38,45,1,3
7,14,5,3,38,45,1,3
10,11,5,3,34,45,1,3
18,6,5,2,34,45,1,3
4,3,8,13,36,44,1,3
6,2,10,8,32,44,1,3
9,16,5,1,37,43,1,3
15,7,5,2,32,43,1,3
16,10,1,2,35,43,1,3
18,5,2,3,33,42,1,3
13,16,6,2,35,41,1,3
10,5,5,2,28,40,1,3
6,1,13,18,33,40,1,3
5,1,16,1,29,39,1,3
7,8,1,6,27,38,1,3
1,2,13,5,28,35,1,3
3,8,17,14,26,34,1,3
1,8,13,10,27,34,1,3
6,14,5,11,27,32,1,3
10,4,1,6,24,31,1,3
13,10,1,11,24,31,1,3
4,10,18,17,28,31,1,3
15,10,3,14,27,30,1,3
2,16,11,5,22,30,1,3
18,17,4,11,27,30,1,3
7,1,8,4,22,30,1,3
4,10,8,10,21,30,1,3
4,12,6,15,26,29,1,3
10,11,4,10,22,29,1,3
3,14,10,9,25,28,1,3
7,10,4,6,18,27,1,3
1,15,16,9,27,27,1,3
12,14,4,7,22,27,1,3
13,10,5,9,21,27,1,3
16,13,3,13,25,27,1,3
17,11,2,15,25,27,1,3
13,16,3,10,23,26,1,3
2,4,6,18,23,26,1,3
17,10,6,6,19,25,1,3
10,14,6,4,20,24,1,3
1,13,16,14,24,24,1,3
8,18,1,8,21,23,1,3
3,15,8,15,22,23,1,3
4,13,10,16,21,23,1,3
15,3,9,15,19,22,1,3
3,8,11,6,15,22,1,3
4,18,7,5,18,22,1,3
2,5,8,3,17,22,1,3
10,4,3,9,15,22,1,3
14,1,3,11,15,21,1,3
11,4,5,9,15,21,1,3
16,2,17,14,20,21,1,3
3,7,7,18,18,21,1,3
7,4,15,10,17,20,1,3
18,15,12,1,18,20,1,3
1,15,8,2,15,20,1,3
1,15,15,17,21,20,1,3
8,6,6,6,14,20,1,3
18,2,7,9,14,20,1,3
18,5,7,3,16,19,1,3
18,8,18,3,16,19,1,3
9,15,14,1,16,19,1,3
18,10,7,14,15,19,1,3
10,13,16,2,16,19,1,3
5,5,17,3,13,18,1,3
15,11,8,2,17,18,1,3
18,9,17,2,15,18,1,3
16,6,10,18,18,18,1,3
17,8,9,14,13,18,1,3
5,5,12,7,14,17,1,3
5,10,5,3,14,17,1,3
6,6,10,5,12,17,1,3
12,2,3,8,11,17,1,3
8,18,7,10,13,17,1,3
16,5,12,18,16,17,1,3
8,13,17,6,12,16,1,3
15,2,8,9,12,16,1,3
9,9,16,18,12,16,1,3
9,1,5,11,11,16,1,3
1,5,1,15,15,16,1,3
7,4,3,16,13,16,1,3
3,9,4,2,14,16,1,3
11,9,8,4,14,16,1,3
3,11,6,18,14,16,1,3
8,3,13,10,14,16,1,3
17,11,12,1,13,15,1,3
16,10,8,9,12,15,1,3
7,10,15,15,10,15,1,3
17,3,7,4,11,15,1,3
1,13,1,4,16,15,1,3
6,16,17,12,15,15,1,3
9,14,17,11,12,15,1,3
10,6,18,12,12,14,1,3
14,16,13,3,15,14,1,3
11,1,3,7,9,14,1,3
18,6,13,15,15,14,1,3
15,7,8,2,13,14,1,3
9,3,5,10,9,13,1,3
1,8,2,16,12,13,1,3
4,8,10,1,8,13,1,3
1,15,5,6,11,13,1,3
9,10,15,15,10,13,1,3
10,15,11,4,12,12,1,3
15,12,11,14,10,12,1,3
16,14,9,13,9,12,1,3
18,12,12,18,12,12,1,3
9,12,16,17,8,12,1,3
16,6,9,11,9,12,1,3
16,6,15,3,13,12,1,3
17,9,17,18,10,11,1,3
12,11,6,16,7,11,1,3
7,8,15,7,10,11,1,3
16,13,8,16,11,11,1,3
1,4,3,9,12,11,1,3
13,10,7,15,7,11,1,3
16,2,12,7,10,11,1,3
3,10,1,16,7,10,1,3
4,11,1,4,11,10,1,3
13,5,16,3,9,9,1,3
15,12,12,6,10,9,1,3
10,8,7,14,7,9,1,3
12,6,17,10,8,9,1,3
10,14,11,6,9,9,1,3
16,9,11,6,8,8,1,3
7,18,12,16,8,7,1,3
5,1,3,5,5,6,1,3
15,3,13,3,7,6,1,3
4,4,7,1,5,6,1,3
13,9,7,9,7,6,1,3
8,6,9,10,5,5,1,3
13,4,11,7,4,5,1,3
8,3,6,6,4,5,1,3
11,13,12,17,5,5,1,3
9,9,7,12,4,5,1,3
9,13,8,9,5,5,1,3
13,14,10,12,4,5,1,3
16,15,15,18,4,4,1,3
8,4,9,1,4,4,1,3
13,9,10,10,4,4,1,3
1,5,4,4,4,4,1,3
15,7,16,9,3,3,1,3
7,3,9,2,3,3,1,3
12,15,11,14,2,2,1,3
14,6,16,6,3,2,1,3
12,10,12,12,3,2,1,3
11,5,9,5,3,2,1,3
11,15,12,14,2,2,1,3
3,14,3,13,2,1,1,3
0,0,19,19,25,38,1,4
0,19,19,0,24,38,1,4
19,0,0,19,24,38,1,4
19,19,0,0,25,38,1,4
0,19,18,0,24,37,1,4
0,19,19,1,24,37,1,4
0,18,19,0,24,37,1,4
1,0,19,19,24,37,1,4
19,19,1,0,24,37,1,4
1,19,19,0,23,37,1,4
0,1,19,19,25,37,1,4
19,1,0,19,24,37,1,4
0,0,19,18,24,37,1,4
19,18,0,0,24,37,1,4
19,19,0,1,25,37,1,4
19,0,1,19,23,37,1,4
19,0,0,18,24,37,1,4
18,0,0,19,24,37,1,4
19,19,2,0,24,36,1,4
18,0,1,19,23,36,1,4
19,1,0,18,24,36,1,4
19,19,1,1,24,36,1,4
1,0,19,18,23,36,1,4
0,17,19,0,24,36,1,4
17,19,0,0,22,36,1,4
1,19,19,1,23,36,1,4
1,1,19,19,24,36,1,4
0,18,18,0,24,36,1,4
0,0,17,19,22,36,1,4
19,0,0,17,24,36,1,4
19,19,0,2,25,36,1,4
2,19,19,0,22,36,1,4
0,2,19,19,25,36,1,4
1,19,18,0,23,36,1,4
0,0,19,17,23,36,1,4
0,18,19,1,24,36,1,4
0,1,19,18,24,36,1,4
0,19,18,1,23,36,1,4
1,18,19,0,23,36,1,4
18,18,0,0,23,36,1,4
19,0,1,18,23,36,1,4
19,18,1,0,23,36,1,4
18,1,0,19,23,36,1,4
19,18,0,1,24,36,1,4
19,1,1,19,23,36,1,4
18,0,0,18,24,36,1,4
19,17,0,0,23,36,1,4
19,0,2,19,22,36,1,4
2,0,19,19,24,36,1,4
0,0,18,18,23,36,1,4
19,0,1,17,23,35,1,4
1,18,18,0,23,35,1,4
16,19,0,0,21,35,1,4
18,0,0,17,24,35,1,4
1,1,19,18,23,35,1,4
0,18,18,1,23,35,1,4
19,17,0,1,23,35,1,4
19,17,1,0,22,35,1,4
19,1,2,19,22,35,1,4
18,0,1,18,23,35,1,4
16,0,0,19,24,35,1,4
2,19,18,0,22,35,1,4
2,18,19,0,22,35,1,4
19,18,0,2,24,35,1,4
18,1,1,19,22,35,1,4
0,19,18,2,23,35,1,4
18,18,0,1,23,35,1,4
0,0,17,18,22,35,1,4
19,3,0,19,23,35,1,4
17,18,0,0,22,35,1,4
19,18,1,1,23,35,1,4
0,19,17,1,23,35,1,4
19,18,2,0,23,35,1,4
18,1,0,18,23,35,1,4
1,19,18,1,22,35,1,4
18,18,1,0,22,35,1,4
19,19,0,3,24,35,1,4
0,17,18,0,24,35,1,4
19,0,2,18,22,35,1,4
0,0,18,17,23,35,1,4
17,19,1,0,21,35,1,4
0,19,19,3,23,35,1,4
19,19,1,2,24,35,1,4
19,19,2,1,23,35,1,4
1,17,19,0,23,35,1,4
0,1,19,17,23,35,1,4
2,19,19,1,22,35,1,4
0,1,17,19,22,35,1,4
0,0,16,19,21,35,1,4
3,19,19,0,22,35,1,4
0,2,19,18,24,35,1,4
18,17,0,0,23,35,1,4
17,1,0,19,23,35,1,4
18,2,0,19,23,35,1,4
18,0,2,19,22,35,1,4
0,1,18,18,23,35,1,4
19,1,0,17,24,35,1,4
1,2,19,19,24,35,1,4
1,0,19,17,22,35,1,4
1,18,19,1,23,35,1,4
17,19,0,1,22,35,1,4
0,0,19,16,23,35,1,4
19,1,1,18,23,35,1,4
2,1,19,19,23,35,1,4
0,17,19,1,24,35,1,4
1,0,18,18,22,35,1,4
1,0,17,19,21,35,1,4
0,3,19,19,24,35,1,4
19,16,0,0,23,35,1,4
2,0,19,18,23,35,1,4
0,19,16,0,24,35,1,4
19,0,3,19,22,35,1,4
16,19,0,1,21,34,1,4
3,18,19,0,21,34,1,4
19,17,0,2,23,34,1,4
19,0,0,15,23,34,1,4
17,2,0,19,22,34,1,4
0,15,19,0,23,34,1,4
19,0,2,17,22,34,1,4
16,19,1,0,20,34,1,4
17,1,1,19,22,34,1,4
0,18,16,0,24,34,1,4
0,2,17,19,22,34,1,4
19,0,4,19,22,34,1,4
18,17,1,0,22,34,1,4
1,0,16,19,20,34,1,4
16,0,0,18,24,34,1,4
4,0,19,19,22,34,1,4
18,18,1,1,22,34,1,4
2,18,18,0,22,34,1,4
17,18,1,0,21,34,1,4
18,18,2,0,22,34,1,4
0,1,16,19,21,34,1,4
0,19,15,0,24,34,1,4
0,2,18,18,23,34,1,4
0,4,19,19,23,34,1,4
17,18,0,1,22,34,1,4
16,0,1,19,23,34,1,4
1,1,18,18,22,34,1,4
15,0,0,19,24,34,1,4
0,0,17,17,22,34,1,4
1,17,18,0,23,34,1,4
18,1,1,18,22,34,1,4
19,18,0,3,23,34,1,4
19,3,0,18,23,34,1,4
19,17,2,0,22,34,1,4
2,1,19,18,22,34,1,4
0,3,19,18,23,34,1,4
0,0,15,19,21,34,1,4
0,18,19,3,23,34,1,4
2,16,19,1,22,32,1,4
3,1,18,17,21,31,1,4
18,5,1,18,20,30,1,4
1,2,15,16,19,28,1,4
17,5,3,19,19,28,1,4
12,3,1,19,20,27,1,4
7,2,19,17,17,27,1,4
8,2,19,17,17,26,1,4
2,17,13,3,18,25,1,4
16,0,10,19,20,25,1,4
2,2,18,11,19,25,1,4
18,11,0,17,19,24,1,4
5,13,19,3,18,24,1,4
11,18,2,3,17,24,1,4
9,17,16,0,19,24,1,4
17,5,4,16,17,24,1,4
5,1,16,13,15,23,1,4
15,17,7,3,17,22,1,4
1,7,13,17,14,22,1,4
15,7,0,14,17,22,1,4
13,14,1,4,15,22,1,4
18,13,4,5,16,22,1,4
8,0,9,18,20,21,1,4
18,17,4,10,15,21,1,4
0,8,18,5,19,21,1,4
1,1,15,8,16,21,1,4
2,2,4,19,18,21,1,4
4,18,19,12,18,21,1,4
14,18,4,7,13,21,1,4
19,17,0,15,20,21,1,4
18,3,5,10,17,20,1,4
16,13,8,1,14,20,1,4
8,1,3,16,16,20,1,4
11,17,7,1,17,20,1,4
13,16,6,3,14,20,1,4
5,5,16,14,14,20,1,4
5,5,14,16,13,20,1,4
14,1,2,9,14,20,1,4
0,6,8,17,12,19,1,4
2,10,11,0,13,19,1,4
14,13,0,8,15,19,1,4
7,15,7,0,16,19,1,4
19,7,8,15,13,19,1,4
2,4,7,18,15,19,1,4
15,10,4,2,15,19,1,4
11,4,5,16,15,18,1,4
4,17,15,10,12,18,1,4
10,17,8,3,15,18,1,4
17,8,3,6,16,18,1,4
11,11,4,0,13,18,1,4
15,0,13,13,16,17,1,4
0,17,7,7,12,17,1,4
18,0,14,13,14,17,1,4
14,14,15,0,16,17,1,4
16,12,9,3,12,16,1,4
15,0,16,13,15,16,1,4
15,2,15,14,14,16,1,4
18,2,5,5,15,16,1,4
19,14,7,10,13,16,1,4
14,8,9,19,12,16,1,4
4,1,8,12,12,15,1,4
14,18,4,13,11,15,1,4
7,19,3,8,12,15,1,4
6,16,18,13,13,15,1,4
0,12,4,1,12,15,1,4
13,7,5,14,11,15,1,4
17,11,4,13,14,15,1,4
5,4,0,14,11,15,1,4
4,4,6,17,14,15,1,4
2,6,10,13,11,15,1,4
3,19,9,11,10,14,1,4
10,8,17,15,9,14,1,4
10,16,18,10,9,14,1,4
15,14,5,10,11,14,1,4
6,14,17,17,12,14,1,4
16,1,4,1,14,14,1,4
7,7,17,9,11,14,1,4
11,1,0,3,13,13,1,4
9,7,12,17,12,13,1,4
19,4,10,0,11,13,1,4
19,4,18,14,12,13,1,4
0,9,10,8,12,13,1,4
16,8,14,19,12,13,1,4
2,16,2,5,12,13,1,4
13,11,9,19,10,12,1,4
3,17,13,19,11,12,1,4
13,17,12,6,12,12,1,4
2,12,0,2,12,12,1,4
12,9,8,17,9,12,1,4
2,19,5,10,10,12,1,4
9,5,6,14,11,12,1,4
10,1,16,7,10,12,1,4
8,12,4,19,9,11,1,4
2,18,11,18,10,11,1,4
14,9,17,1,9,11,1,4
17,12,9,9,9,11,1,4
0,11,0,2,12,11,1,4
0,7,5,13,7,11,1,4
4,10,4,19,10,11,1,4
15,13,9,9,8,10,1,4
16,0,18,8,11,10,1,4
12,16,6,12,7,10,1,4
8,18,1,16,8,9,1,4
6,11,2,6,7,9,1,4
1,4,2,12,9,9,1,4
16,9,10,6,8,9,1,4
17,16,11,19,7,9,1,4
14,7,19,11,7,9,1,4
12,13,6,10,7,9,1,4
14,1,16,8,8,9,1,4
13,17,6,19,8,9,1,4
17,8,17,1,8,9,1,4
6,19,2,15,7,8,1,4
16,5,10,3,7,8,1,4
9,5,1,5,9,8,1,4
19,6,13,6,8,8,1,4
10,17,18,17,9,8,1,4
10,18,12,12,7,8,1,4
4,8,6,14,7,8,1,4
17,11,18,4,8,8,1,4
0,14,5,11,7,8,1,4
10,7,9,1,7,7,1,4
15,5,16,11,7,7,1,4
14,9,11,5,6,7,1,4
19,14,17,9,7,7,1,4
6,19,6,12,8,7,1,4
13,14,11,18,5,6,1,4
14,3,18,1,6,6,1,4
19,4,16,1,4,6,1,4
0,12,4,10,5,6,1,4
8,16,8,10,7,6,1,4
12,3,16,1,7,6,1,4
15,10,10,10,6,5,1,4
6,1,7,5,6,5,1,4
1,13,2,17,5,5,1,4
11,16,14,14,4,5,1,4
4,12,3,8,5,5,1,4
16,3,15,7,5,5,1,4
16,9,12,10,6,5,1,4
2,6,0,4,4,4,1,4
2,3,6,3,5,4,1,4
19,6,19,4,5,4,1,4
0,8,3,9,4,4,1,4
5,9,6,6,4,4,1,4
18,15,16,13,3,4,1,4
9,14,10,12,3,3,1,4
7,6,9,7,4,3,1,4
6,17,7,15,3,3,1,4
15,11,15,14,4,3,1,4
17,7,18,8,3,2,1,4
0,19,0,5,56,74,1,5
0,5,0,19,56,74,1,5
0,19,1,0,58,74,1,5
1,0,0,19,58,74,1,5
16,18,0,5,58,73,1,5
16,18,1,0,60,73,1,5
1,0,16,18,60,73,1,5
1,19,0,5,55,73,1,5
0,5,15,19,57,73,1,5
0,19,0,0,57,73,1,5
1,0,15,19,59,73,1,5
0,5,16,18,58,73,1,5
0,4,0,19,55,73,1,5
15,19,1,0,59,73,1,5
1,0,17,17,61,73,1,5
0,19,0,4,55,73,1,5
1,19,1,0,57,73,1,5
0,0,0,19,57,73,1,5
0,5,17,17,59,73,1,5
0,5,1,19,55,73,1,5
17,17,1,0,61,73,1,5
15,19,0,5,57,73,1,5
17,17,0,5,59,73,1,5
1,0,1,19,57,73,1,5
0,1,0,19,56,72,1,5
17,17,0,0,60,72,1,5
0,5,15,18,57,72,1,5
1,4,0,19,55,72,1,5
0,5,16,17,58,72,1,5
0,17,1,0,55,72,1,5
0,3,0,19,55,72,1,5
16,17,1,0,60,72,1,5
1,19,0,4,54,72,1,5
0,19,0,3,55,72,1,5
1,0,1,18,56,72,1,5
16,17,0,5,58,72,1,5
0,0,17,17,60,72,1,5
14,19,0,5,56,72,1,5
1,19,0,0,56,72,1,5
0,19,0,1,56,72,1,5
0,17,0,5,53,72,1,5
2,19,0,5,55,72,1,5
0,19,1,4,55,72,1,5
0,4,1,19,54,72,1,5
0,4,15,19,56,72,1,5
0,0,16,18,59,72,1,5
0,5,1,18,54,72,1,5
16,18,0,0,59,72,1,5
0,4,16,18,57,72,1,5
0,0,1,19,56,72,1,5
15,18,1,0,59,72,1,5
15,18,0,5,57,72,1,5
14,19,1,0,58,72,1,5
0,5,2,19,55,72,1,5
1,0,0,17,55,72,1,5
1,0,16,17,60,72,1,5
0,0,15,19,58,72,1,5
2,19,1,0,57,72,1,5
1,0,14,19,58,72,1,5
15,19,0,4,56,72,1,5
0,5,14,19,56,72,1,5
0,5,0,17,53,72,1,5
1,18,1,0,56,72,1,5
0,4,17,17,58,72,1,5
17,17,0,4,58,72,1,5
1,0,2,19,57,72,1,5
15,19,0,0,58,72,1,5
16,18,0,4,57,72,1,5
1,18,0,5,54,72,1,5
1,0,15,18,59,72,1,5
0,5,0,16,53,71,1,5
1,19,1,4,54,71,1,5
1,0,1,17,55,71,1,5
0,5,15,17,57,71,1,5
15,18,0,4,56,71,1,5
0,5,14,18,56,71,1,5
1,19,0,3,54,71,1,5
0,0,0,17,54,71,1,5
1,19,0,1,55,71,1,5
0,3,16,18,57,71,1,5
14,18,0,5,56,71,1,5
1,4,17,17,58,71,1,5
1,17,0,5,53,71,1,5
0,5,1,17,53,71,1,5
1,4,15,19,56,71,1,5
0,0,1,18,55,71,1,5
0,1,1,19,55,71,1,5
1,17,1,0,55,71,1,5
1,0,14,18,58,71,1,5
15,19,0,1,57,71,1,5
16,18,0,3,57,71,1,5
0,4,14,19,55,71,1,5
0,2,0,19,55,71,1,5
1,0,15,17,59,71,1,5
0,0,2,19,56,71,1,5
0,17,0,0,54,71,1,5
2,19,0,4,54,71,1,5
14,19,0,4,55,71,1,5
16,17,0,0,59,71,1,5
0,1,17,17,59,71,1,5
0,4,2,19,54,71,1,5
0,4,16,17,57,71,1,5
0,1,15,19,57,71,1,5
15,17,1,0,59,71,1,5
0,4,15,18,56,71,1,5
15,19,0,3,56,71,1,5
1,0,13,19,57,71,1,5
0,16,0,5,53,71,1,5
15,17,0,5,57,71,1,5
0,19,0,2,55,71,1,5
1,3,0,19,54,71,1,5
15,19,1,4,56,71,1,5
0,0,16,17,59,71,1,5
0,4,1,18,53,71,1,5
0,5,13,19,55,71,1,5
0,5,2,18,54,71,1,5
0,3,17,17,58,71,1,5
0,19,1,3,54,71,1,5
2,18,0,5,54,71,1,5
1,0,0,16,55,71,1,5
17,17,0,1,59,71,1,5
17,17,0,3,58,71,1,5
13,19,0,5,55,71,1,5
2,18,1,0,56,71,1,5
14,18,1,0,58,71,1,5
0,17,0,4,52,71,1,5
0,3,15,19,56,71,1,5
1,4,1,19,54,71,1,5
16,17,0,4,57,71,1,5
1,18,0,4,53,71,1,5
0,0,15,18,58,71,1,5
0,1,16,18,58,71,1,5
1,0,2,18,56,71,1,5
1,4,16,18,57,71,1,5
15,18,0,0,58,71,1,5
16,18,1,4,57,71,1,5
0,3,1,19,54,71,1,5
2,19,0,0,56,71,1,5
13,19,1,0,57,71,1,5
0,0,14,19,57,71,1,5
16,18,0,1,58,71,1,5
14,19,0,0,57,71,1,5
1,18,0,0,55,71,1,5
0,4,0,17,52,71,1,5
17,17,1,4,58,71,1,5
0,16,1,0,55,71,1,5
0,0,1,17,54,70,1,5
1,4,15,18,56,70,1,5
12,19,0,5,55,70,1,5
1,18,1,4,53,70,1,5
18,18,6,8,1,0,0,5
17,19,1,2,1,0,0,5
5,19,19,18,1,0,0,5
2,14,19,18,1,0,0,5
18,19,19,16,1,0,0,5
4,7,18,18,1,0,0,5
19,18,3,4,1,0,0,5
19,18,6,12,1,0,0,5
19,18,7,19,1,0,0,5
19,18,10,1,1,0,0,5
0,5,3,16,51,68,1,5
1,0,9,19,56,67,1,5
1,2,3,16,49,64,1,5
5,0,14,16,49,59,1,5
8,12,0,4,46,58,1,5
0,4,19,1,46,58,1,5
0,5,15,9,47,57,1,5
2,13,6,0,42,55,1,5
6,0,11,12,46,55,1,5
16,15,4,0,48,55,1,5
8,15,3,1,46,55,1,5
2,1,6,11,43,54,1,5
10,14,5,0,45,53,1,5
0,4,16,1,42,53,1,5
10,16,7,2,43,53,1,5
