37,37,0,1,88,111,1,1
0,5,36,38,88,111,1,1
35,37,0,5,86,111,1,1
37,37,1,4,87,111,1,1
0,0,36,37,88,111,1,1
36,38,1,0,90,111,1,1
36,37,0,0,88,111,1,1
36,38,0,5,88,111,1,1
35,39,0,5,87,111,1,1
0,3,37,37,87,111,1,1
0,0,35,37,87,110,1,1
0,4,36,38,87,110,1,1
34,39,1,0,88,110,1,1
0,2,37,37,87,110,1,1
35,37,0,4,85,110,1,1
1,0,34,39,88,110,1,1
1,0,34,37,87,110,1,1
0,4,35,37,85,110,1,1
0,5,34,39,86,110,1,1
34,37,1,0,87,110,1,1
0,1,36,37,87,110,1,1
34,39,0,5,86,110,1,1
0,4,35,39,86,110,1,1
0,5,34,37,85,110,1,1
0,3,36,37,86,110,1,1
35,39,0,0,88,110,1,1
0,0,36,38,89,110,1,1
36,37,0,3,86,110,1,1
36,37,1,4,86,110,1,1
35,37,0,0,87,110,1,1
36,38,0,4,87,110,1,1
36,38,0,0,89,110,1,1
1,3,37,37,86,110,1,1
35,38,1,0,89,110,1,1
0,0,35,39,88,110,1,1
1,0,35,38,89,110,1,1
37,37,1,3,86,110,1,1
34,37,0,5,85,110,1,1
36,37,0,1,87,110,1,1
1,4,36,37,86,110,1,1
37,37,0,2,87,110,1,1
35,38,0,5,87,110,1,1
0,5,35,38,87,110,1,1
35,39,0,4,86,110,1,1
0,0,35,38,88,109,1,1
1,0,33,39,87,109,1,1
36,38,1,4,87,109,1,1
35,38,0,0,88,109,1,1
34,37,0,4,84,109,1,1
38,36,0,5,84,109,1,1
0,5,38,36,84,109,1,1
35,37,0,1,86,109,1,1
0,3,35,39,86,109,1,1
0,5,34,36,84,109,1,1
0,3,35,37,85,109,1,1
34,37,0,0,86,109,1,1
0,1,36,38,88,109,1,1
33,39,1,0,87,109,1,1
34,38,1,0,88,109,1,1
0,4,35,38,86,109,1,1
36,37,0,2,86,109,1,1
36,37,1,3,85,109,1,1
1,3,36,37,85,109,1,1
0,1,35,37,86,109,1,1
38,36,1,0,86,109,1,1
37,37,1,2,86,109,1,1
0,4,34,37,84,109,1,1
0,1,35,39,87,109,1,1
33,39,0,5,85,109,1,1
1,0,34,36,86,109,1,1
35,39,0,1,87,109,1,1
0,4,34,39,85,109,1,1
34,36,1,0,86,109,1,1
35,39,0,3,86,109,1,1
34,39,0,4,85,109,1,1
0,0,34,39,87,109,1,1
8,24,38,39,1,0,0,1
14,20,39,38,1,0,0,1
35,17,38,38,1,0,0,1
37,39,37,17,1,0,0,1
15,4,38,39,1,0,0,1
38,39,21,31,1,0,0,1
38,39,22,15,1,0,0,1
37,39,3,34,1,0,0,1
38,39,36,30,1,0,0,1
30,0,39,38,1,0,0,1
16,31,1,4,68,84,1,1
39,25,4,4,66,82,1,1
33,31,2,5,66,79,1,1
1,0,6,18,55,67,1,1
7,5,34,34,52,62,1,1
5,7,24,32,52,60,1,1
38,20,2,38,39,58,1,1
39,6,5,26,43,56,1,1
7,37,24,0,41,56,1,1
25,24,1,10,47,56,1,1
31,32,17,4,42,56,1,1
22,36,8,4,45,54,1,1
39,3,28,0,42,52,1,1
30,34,21,2,41,51,1,1
8,4,7,37,42,50,1,1
15,39,36,21,34,49,1,1
8,3,37,11,37,47,1,1
25,2,0,23,28,46,1,1
24,30,2,13,35,45,1,1
38,19,4,13,36,44,1,1
0,39,36,33,37,44,1,1
5,10,37,20,35,44,1,1
27,2,34,6,33,43,1,1
21,26,35,2,31,42,1,1
35,31,11,21,34,42,1,1
14,1,18,29,33,42,1,1
2,30,23,34,36,41,1,1
8,21,27,0,24,40,1,1
11,1,17,29,33,40,1,1
31,16,8,30,27,39,1,1
7,30,31,21,28,39,1,1
10,0,5,27,33,38,1,1
32,11,11,22,30,38,1,1
36,18,23,1,30,38,1,1
5,19,26,2,23,38,1,1
26,35,34,8,30,37,1,1
5,12,20,33,26,36,1,1
14,20,26,2,23,34,1,1
39,14,39,29,29,33,1,1
20,24,38,9,21,33,1,1
26,9,10,1,24,32,1,1
26,5,4,11,28,32,1,1
39,18,39,6,25,32,1,1
20,35,34,22,22,31,1,1
28,34,4,38,26,30,1,1
7,32,4,25,22,30,1,1
15,15,4,8,30,30,1,1
30,18,19,0,26,29,1,1
1,34,7,25,21,29,1,1
12,8,9,28,25,29,1,1
37,29,22,22,23,28,1,1
33,38,10,35,24,28,1,1
25,3,28,3,23,27,1,1
18,30,37,32,22,27,1,1
35,28,16,30,21,27,1,1
27,4,26,17,22,26,1,1
27,30,21,20,24,26,1,1
35,9,30,27,21,25,1,1
8,32,11,12,21,25,1,1
8,10,22,1,22,25,1,1
33,25,19,21,20,24,1,1
24,27,24,20,18,23,1,1
12,26,1,24,19,23,1,1
13,10,29,14,17,22,1,1
20,15,22,29,19,22,1,1
22,13,38,9,18,22,1,1
29,19,38,32,18,22,1,1
28,30,20,24,20,22,1,1
28,23,35,8,20,22,1,1
8,20,12,31,20,21,1,1
17,8,29,17,17,21,1,1
26,15,39,9,14,19,1,1
9,25,4,23,15,19,1,1
8,18,17,28,17,19,1,1
22,21,10,21,15,18,1,1
20,22,10,26,17,18,1,1
36,21,37,13,17,17,1,1
18,10,26,19,14,17,1,1
28,26,26,20,13,16,1,1
7,21,8,8,14,14,1,1
31,30,28,19,14,14,1,1
29,22,28,31,12,14,1,1
16,18,14,11,13,13,1,1
19,21,20,13,9,11,1,1
2,15,8,19,9,10,1,1
9,16,15,13,7,9,1,1
8,17,10,13,5,6,1,1
25,16,29,18,5,6,1,1
16,24,17,22,4,3,1,1
21,23,20,22,2,2,1,1
13,27,0,0,138,164,1,2
0,0,13,27,138,164,1,2
0,0,14,27,138,163,1,2
0,0,13,26,137,163,1,2
13,26,0,0,137,163,1,2
13,27,1,0,138,163,1,2
13,27,0,1,137,163,1,2
1,0,13,27,138,163,1,2
0,1,13,27,137,163,1,2
14,27,0,0,138,163,1,2
1,1,13,27,137,162,1,2
13,27,2,0,138,162,1,2
0,0,13,25,136,162,1,2
1,0,13,26,137,162,1,2
14,26,0,0,137,162,1,2
13,25,0,0,136,162,1,2
15,27,0,0,138,162,1,2
13,26,0,1,136,162,1,2
0,0,14,26,137,162,1,2
1,0,14,27,138,162,1,2
2,0,13,27,138,162,1,2
14,27,1,0,138,162,1,2
0,1,14,27,137,162,1,2
13,27,0,2,136,162,1,2
0,0,15,27,138,162,1,2
0,2,13,27,136,162,1,2
14,27,0,1,137,162,1,2
13,26,1,0,137,162,1,2
13,27,1,1,137,162,1,2
0,1,13,26,136,162,1,2
13,27,2,1,137,161,1,2
0,1,13,25,135,161,1,2
14,27,1,1,137,161,1,2
0,0,14,25,136,161,1,2
13,26,0,2,135,161,1,2
1,0,14,26,137,161,1,2
13,25,0,1,135,161,1,2
14,25,0,0,136,161,1,2
1,0,15,27,138,161,1,2
0,3,13,27,135,161,1,2
13,27,1,2,136,161,1,2
2,1,13,27,137,161,1,2
0,1,15,27,137,161,1,2
3,0,13,27,138,161,1,2
14,26,0,1,136,161,1,2
14,27,0,2,136,161,1,2
0,1,14,26,136,161,1,2
0,0,15,26,137,161,1,2
1,2,13,27,136,161,1,2
13,25,1,0,136,161,1,2
1,1,14,27,137,161,1,2
13,26,2,0,137,161,1,2
13,27,3,0,138,161,1,2
16,27,0,0,138,161,1,2
13,27,0,3,135,161,1,2
15,27,1,0,138,161,1,2
2,0,14,27,138,161,1,2
14,27,2,0,138,161,1,2
1,0,13,25,136,161,1,2
1,1,13,26,136,161,1,2
0,2,14,27,136,161,1,2
2,0,13,26,137,161,1,2
0,2,13,26,135,161,1,2
0,0,16,27,138,161,1,2
13,24,0,0,135,161,1,2
14,26,1,0,137,161,1,2
13,26,1,1,136,161,1,2
0,0,13,24,135,161,1,2
15,27,0,1,137,161,1,2
15,26,0,0,137,161,1,2
2,1,13,26,136,160,1,2
14,27,1,2,136,160,1,2
0,1,13,24,134,160,1,2
13,26,0,3,134,160,1,2
14,26,2,0,137,160,1,2
1,0,15,26,137,160,1,2
2,2,13,27,136,160,1,2
0,2,13,25,134,160,1,2
13,27,0,4,134,160,1,2
13,26,1,2,135,160,1,2
0,1,16,27,137,160,1,2
3,0,14,27,138,160,1,2
16,27,0,1,137,160,1,2
17,27,0,0,138,160,1,2
15,27,2,0,138,160,1,2
13,27,3,1,137,160,1,2
13,27,1,3,135,160,1,2
1,0,16,27,138,160,1,2
1,1,15,27,137,160,1,2
15,27,1,1,137,160,1,2
0,3,14,27,135,160,1,2
0,0,15,25,136,160,1,2
0,1,14,25,135,160,1,2
3,1,13,27,137,160,1,2
2,0,13,25,136,160,1,2
1,3,13,27,135,160,1,2
16,27,1,0,138,160,1,2
14,27,2,1,137,160,1,2
13,25,0,2,134,160,1,2
2,1,14,27,137,160,1,2
18,16,3,2,125,143,1,2
2,16,18,23,118,137,1,2
17,19,7,15,107,130,1,2
9,18,5,3,102,127,1,2
20,23,7,24,102,122,1,2
1,26,21,18,103,120,1,2
7,26,8,6,91,115,1,2
1,0,36,13,92,112,1,2
11,31,17,14,86,105,1,2
23,3,2,20,90,104,1,2
18,24,15,38,87,103,1,2
16,14,11,35,82,102,1,2
33,10,3,11,84,99,1,2
18,24,27,16,91,97,1,2
0,4,38,28,73,96,1,2
25,13,14,12,82,94,1,2
24,4,3,31,78,92,1,2
25,1,10,25,75,91,1,2
11,25,27,7,75,90,1,2
22,30,17,25,79,90,1,2
11,35,21,6,74,89,1,2
1,0,35,36,72,88,1,2
8,2,26,22,76,88,1,2
25,25,20,22,80,86,1,2
35,27,5,9,61,84,1,2
1,29,34,10,66,84,1,2
15,33,13,2,70,81,1,2
18,23,37,39,69,79,1,2
27,13,20,4,74,78,1,2
1,17,37,32,57,77,1,2
34,31,9,10,56,74,1,2
25,13,5,12,56,71,1,2
18,1,24,23,64,70,1,2
39,21,1,38,48,69,1,2
25,12,31,0,65,68,1,2
38,5,18,38,52,67,1,2
31,21,3,32,52,65,1,2
26,23,23,7,59,65,1,2
36,35,5,21,44,65,1,2
7,2,39,24,46,64,1,2
26,31,15,2,59,64,1,2
3,3,11,18,58,63,1,2
14,0,37,39,54,62,1,2
39,30,10,27,41,62,1,2
8,23,36,38,42,59,1,2
1,25,28,19,45,59,1,2
27,13,2,30,46,58,1,2
25,36,21,5,55,57,1,2
25,14,31,9,54,57,1,2
36,12,29,12,53,57,1,2
11,39,35,20,40,57,1,2
9,15,3,10,54,57,1,2
28,30,2,16,48,56,1,2
24,37,8,14,44,55,1,2
14,15,32,23,45,54,1,2
7,32,32,29,36,54,1,2
20,35,1,7,49,53,1,2
35,14,14,20,41,53,1,2
14,20,37,10,37,51,1,2
11,9,1,26,44,51,1,2
39,23,25,16,38,49,1,2
24,2,37,37,42,48,1,2
1,39,24,14,39,48,1,2
31,16,17,18,41,46,1,2
1,25,9,13,41,46,1,2
35,21,14,29,35,45,1,2
37,20,13,3,36,45,1,2
37,8,20,21,37,44,1,2
0,1,2,36,36,37,1,2
33,25,26,21,31,35,1,2
14,17,28,4,24,33,1,2
8,19,19,36,28,32,1,2
28,3,16,17,24,30,1,2
1,18,9,36,27,30,1,2
29,9,21,30,24,29,1,2
11,37,29,29,20,28,1,2
8,24,21,37,25,28,1,2
19,10,33,2,22,26,1,2
34,33,35,9,25,25,1,2
0,19,5,38,22,24,1,2
34,37,32,16,22,23,1,2
17,38,29,28,17,22,1,2
10,13,10,34,22,21,1,2
24,6,15,7,14,20,1,2
16,32,26,22,16,20,1,2
7,18,5,35,18,19,1,2
28,26,26,10,17,18,1,2
13,7,14,23,17,17,1,2
28,27,31,33,17,17,1,2
1,7,1,22,16,15,1,2
31,9,36,0,10,14,1,2
35,11,39,20,10,13,1,2
15,24,17,13,12,13,1,2
28,31,18,32,11,13,1,2
14,24,17,16,9,11,1,2
33,0,28,5,8,10,1,2
9,21,10,13,9,9,1,2
37,19,32,16,6,8,1,2
36,20,37,14,7,7,1,2
36,14,37,11,4,4,1,2
1,38,36,1,50,74,1,1
38,16,0,5,74,91,1,1
17,39,0,1,81,99,1,1
